FCODE,MAP_TILE,MAP_TILE_DISPLAY_NAME,OBJECTID,FEATURE_AREA_SQM,FEATURE_LENGTH_M,GEOMETRY_AREA,GEOMETRY_LEN,fme_feature_type,OBJECTID_1
RG90020000,094G031,94G.031,4581,134085976.538399994373322,46350.968699999997625,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4573
RG90020000,094G042,94G.042,4582,133723395.364500001072884,46286.085299999998824,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4574
RG90020000,094B072,94B.072,4176,136252447.496300011873245,46738.601199999997334,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4575
RG90020000,094B083,94B.083,4177,135892455.298599988222122,46674.192900000001828,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4576
RG90020000,094B094,94B.094,4178,135532017.509799987077713,46609.706799999999930,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4577
RG90020000,094G005,94G.005,4179,135171147.648099988698959,46545.138599999998405,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4578
RG90020000,094G016,94G.016,4180,134809858.008500009775162,46480.496599999998580,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4579
RG90020000,094G027,94G.027,4181,134448129.981799989938736,46415.772100000001956,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4580
RG90020000,094G038,94G.038,4182,134085975.695099994540215,46350.967600000003586,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4581
RG90020000,094G049,94G.049,4183,133723394.357400000095367,46286.084300000002258,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4582
RG90020000,094G060,94G.060,4184,133360377.582399994134903,46221.118699999999080,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4583
RG90020000,094G099,94G.099,4473,131904079.999099999666214,45960.437500000000000,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4593
RG90020000,094J010,94J.010,4474,131538947.040700003504753,45895.059900000000198,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4594
RG90020000,094I011,94I.011,4475,131173390.929600000381470,45829.598599999997532,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4595
RG90020000,094I022,94I.022,4476,130807420.013300001621246,45764.051899999998568,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4596
RG90020000,094I033,94I.033,4477,130441030.558100000023842,45698.421099999999569,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4597
RG90020000,094I044,94I.044,4478,130074218.641499996185303,45632.705699999998615,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4598
RG90020000,094I055,94I.055,4479,129706991.979200005531311,45566.901799999999639,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4599
RG90020000,094I066,94I.066,4480,129339351.445999994874001,45501.012799999996787,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4600
RG90020000,094I077,94I.077,4481,128971288.491899996995926,45435.033999999999651,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4601
RG90020000,094H061,94H.061,4185,132996943.745399996638298,46156.073000000003958,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4611
RG90020000,094H072,94H.072,4186,132633080.781000003218651,46090.942900000001828,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4612
RG90020000,094H083,94H.083,4187,132268789.105100005865097,46025.731299999999464,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4613
RG90020000,094H094,94H.094,4188,131904075.114899992942810,45960.438900000001013,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4614
RG90020000,094I005,94I.005,4189,131538942.129299998283386,45895.059699999997974,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4615
RG90020000,094I016,94I.016,4190,131173392.025700002908707,45829.599300000001676,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4616
RG90020000,094I027,94I.027,4191,130807418.632799997925758,45764.052799999997660,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4617
RG90020000,094I038,94I.038,4192,130441025.164399996399879,45698.420500000000175,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4618
RG90020000,094I049,94I.049,4193,130074217.156100004911423,45632.704899999996996,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4619
RG90020000,094F022,94F.022,5059,134448126.029500007629395,46415.771099999998114,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4629
RG90020000,094F033,94F.033,5060,134085976.642900004982948,46350.968399999997928,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4630
RG90020000,094F044,94F.044,5061,133723390.724600002169609,46286.082999999998719,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4631
RG90020000,094F055,94F.055,5062,133360379.340499997138977,46221.119500000000698,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4632
RG90020000,094F066,94F.066,5063,132996935.779400005936623,46156.071100000001024,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4633
RG90020000,094F077,94F.077,5064,132633075.863199993968010,46090.942399999999907,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4634
RG90020000,094F088,94F.088,5065,132268792.678399994969368,46025.732799999997951,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4635
RG90020000,094F099,94F.099,5066,131904081.295100003480911,45960.437599999997474,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4636
RG90020000,094K010,94K.010,5067,131538950.295900002121925,45895.060199999999895,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4637
RG90020000,094C041,94C.041,4629,137329823.395900011062622,46931.359299999996438,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4638
RG90020000,094C052,94C.052,4630,136971137.234699994325638,46867.184300000000803,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4639
RG90020000,094C063,94C.063,4631,136612011.660899996757507,46802.930800000001909,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4640
RG90020000,094C074,94C.074,4632,136252445.279700011014938,46738.600299999998242,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4641
RG90020000,094C085,94C.085,4633,135892452.844900012016296,46674.193200000001525,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4642
RG90020000,094C096,94C.096,4634,135532019.185099989175797,46609.706100000003062,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4643
RG90020000,094F007,94F.007,4635,135171152.928999990224838,46545.140200000001641,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4644
RG90020000,094F018,94F.018,4636,134809859.800900012254715,46480.496100000003935,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4645
RG90020000,094F029,94F.029,4637,134448132.594999998807907,46415.771999999997206,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4646
RG90020000,094P038,94P.038,4776,126754322.337500005960464,45037.308100000002014,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4647
RG90020000,094P049,94P.049,4777,126383395.892399996519089,44970.702900000003865,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4648
RG90020000,094P060,94P.060,4778,126012065.581799998879433,44904.006000000001222,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4649
RG90020000,094D013,94D.013,4925,138403258.349799990653992,47123.430599999999686,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4659
RG90020000,094D024,94D.024,4926,138045892.061699986457825,47059.483099999997648,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4660
RG90020000,094D035,94D.035,4927,137688074.313199996948242,46995.458800000000338,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4661
RG90020000,094D046,94D.046,4928,137329825.878800004720688,46931.360099999998056,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4662
RG90020000,094D057,94D.057,4929,136971136.291000008583069,46867.184600000000501,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4663
RG90020000,094D068,94D.068,4930,136612010.112199991941452,46802.930800000001909,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4664
RG90020000,094D079,94D.079,4931,136252447.969199985265732,46738.600100000003295,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4665
RG90020000,094J011,94J.011,5068,131173389.321199998259544,45829.600100000003295,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4666
RG90020000,094J022,94J.022,5069,130807420.249799996614456,45764.051599999998871,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4667
RG90020000,094J033,94J.033,5070,130441031.138999998569489,45698.421099999999569,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4668
RG90020000,094J044,94J.044,5071,130074218.029899999499321,45632.705000000001746,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4669
RG90020000,094J055,94J.055,5072,129706986.646899998188019,45566.900600000000850,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4670
RG90020000,094J066,94J.066,5073,129339349.587400004267693,45501.013200000001234,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4671
RG90020000,094J077,94J.077,5074,128971293.192499995231628,45435.035300000003190,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4672
RG90020000,094J088,94J.088,5075,128602825.284899994730949,45368.971199999999953,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4673
RG90020000,094J099,94J.099,5076,128233943.184599995613098,45302.817199999997683,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4674
RG90020000,094F040,94F.040,4638,134085978.441699996590614,46350.968600000000151,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4675
RG90020000,094G041,94G.041,4639,133723389.536200001835823,46286.084100000000035,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4676
RG90020000,094G052,94G.052,4640,133360380.885499998927116,46221.118999999998778,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4677
RG90020000,094G063,94G.063,4641,132996940.618300005793571,46156.072599999999511,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4678
RG90020000,094G074,94G.074,4642,132633069.854499995708466,46090.942399999999907,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4679
RG90020000,094G085,94G.085,4643,132268787.919900000095367,46025.731700000003912,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4680
RG90020000,094G096,94G.096,4644,131904081.213300004601479,45960.437799999999697,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4681
RG90020000,094J007,94J.007,4645,131538950.697699993848801,45895.061199999996461,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4682
RG90020000,094J018,94J.018,4646,131173389.220699995756149,45829.598299999997835,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4683
RG90020000,094D090,94D.090,4932,135892447.312599986791611,46674.190900000001420,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4693
RG90020000,094C091,94C.091,4933,135532017.646499991416931,46609.704799999999523,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4694
RG90020000,094F002,94F.002,4934,135171156.030900001525879,46545.142299999999523,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4695
RG90020000,094F013,94F.013,4935,134809862.559399992227554,46480.496599999998580,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4696
RG90020000,094F024,94F.024,4936,134448131.608500003814697,46415.772400000001653,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4697
RG90020000,094F035,94F.035,4937,134085975.927300006151199,46350.968000000000757,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4698
RG90020000,094F046,94F.046,4938,133723395.974900007247925,46286.085899999998219,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4699
RG90020000,094F057,94F.057,4939,133360382.849900007247925,46221.119400000003225,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4700
RG90020000,094F068,94F.068,4940,132996940.029699996113777,46156.072099999997590,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4701
RG90020000,094O010,94O.010,5077,127864649.245900005102158,45236.574599999999919,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4702
RG90020000,094P011,94P.011,5078,127494951.928800001740456,45170.243699999999080,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4703
RG90020000,094P022,94P.022,5079,127124842.625400006771088,45103.819999999999709,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4704
RG90020000,094P033,94P.033,5080,126754317.378499999642372,45037.306700000001001,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4705
RG90020000,094P044,94P.044,5081,126383395.847499996423721,44970.702900000003865,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4706
RG90020000,094P055,94P.055,5082,126012070.099500000476837,44904.006300000000920,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4707
RG90020000,094P066,94P.066,5083,125640338.297700002789497,44837.217799999998533,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4708
RG90020000,094P077,94P.077,5084,125268200.177100002765656,44770.333800000000338,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4709
RG90020000,094P088,94P.088,5085,124895655.486300006508827,44703.355499999997846,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4710
RG90020000,094J029,94J.029,4647,130807417.076900005340576,45764.053200000002107,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4711
RG90020000,094J040,94J.040,4648,130441024.001200005412102,45698.421399999999267,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4712
RG90020000,094I041,94I.041,4649,130074217.279599994421005,45632.705499999996391,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4713
RG90020000,094I052,94I.052,4650,129706987.642599999904633,45566.901200000000244,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4714
RG90020000,094I063,94I.063,4651,129339344.010399997234344,45501.011400000003050,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4715
RG90020000,094I074,94I.074,4652,128971297.859599992632866,45435.036099999997532,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4716
RG90020000,094I085,94I.085,4653,128602816.655000001192093,45368.968800000002375,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4717
RG90020000,094I096,94I.096,4654,128233944.886899992823601,45302.817499999997381,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4718
RG90020000,094P007,94P.007,4655,127864647.665000006556511,45236.574099999997998,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4719
RG90020000,094D004,94D.004,4803,138760187.776499986648560,47187.303700000004028,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4728
RG90020000,094F079,94F.079,4941,132633078.048399999737740,46090.943299999998999,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4729
RG90020000,094F090,94F.090,4942,132268789.379500001668930,46025.732400000000780,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4730
RG90020000,094G091,94G.091,4943,131904081.920100003480911,45960.438699999998789,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4731
RG90020000,094J002,94J.002,4944,131538943.492500007152557,45895.059800000002724,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4732
RG90020000,094J013,94J.013,4945,131173396.800200000405312,45829.599999999998545,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4733
RG90020000,094J024,94J.024,4946,130807414.359200000762939,45764.052600000002712,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4734
RG90020000,094J035,94J.035,4947,130441027.695500001311302,45698.419900000000780,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4735
RG90020000,094J046,94J.046,4948,130074210.814799994230270,45632.703600000000733,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4736
RG90020000,094J057,94J.057,4949,129706992.834299996495247,45566.901599999997416,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4737
RG90020000,094P099,94P.099,5086,124522719.745700001716614,44636.285300000003190,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4738
RG90020000,094P018,94P.018,4656,127494948.705200001597404,45170.241099999999278,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4748
RG90020000,094P029,94P.029,4657,127124840.314099997282028,45103.821300000003248,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4749
RG90020000,094P040,94P.040,4658,126754322.535799995064735,45037.307000000000698,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4750
RG90020000,094D015,94D.015,4804,138403255.285499989986420,47123.431299999996554,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4758
RG90020000,094D026,94D.026,4805,138045889.753199994564056,47059.482499999998254,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4759
RG90020000,094D037,94D.037,4806,137688073.655200004577637,46995.459999999999127,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4760
RG90020000,094D048,94D.048,4807,137329819.152300000190735,46931.358999999996740,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4761
RG90020000,094D059,94D.059,4808,136971138.197600007057190,46867.184300000000803,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4762
RG90020000,094D070,94D.070,4809,136612008.978100001811981,46802.931100000001607,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4763
RG90020000,094C071,94C.071,4810,136252447.062999993562698,46738.599999999998545,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4764
RG90020000,094C082,94C.082,4811,135892454.622099995613098,46674.193500000001222,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4765
RG90020000,094C093,94C.093,4812,135532016.435699999332428,46609.703900000000431,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4766
RG90020000,094J068,94J.068,4950,129339346.901099994778633,45501.011599999997998,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4767
RG90020000,094J079,94J.079,4951,128971294.133699998259544,45435.034899999998743,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4768
RG90020000,094J090,94J.090,4952,128602821.901999995112419,45368.970500000003085,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4769
RG90020000,094I091,94I.091,4953,128233942.138899996876717,45302.817100000000210,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4770
RG90020000,094P002,94P.002,4954,127864645.296299993991852,45236.573000000003958,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4771
RG90020000,094P013,94P.013,4955,127494943.742400005459785,45170.242200000000594,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4772
RG90020000,094P024,94P.024,4956,127124841.352200001478195,45103.821199999998498,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4773
RG90020000,094P035,94P.035,4957,126754324.396699994802475,45037.309399999998277,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4774
RG90020000,094P046,94P.046,4958,126383397.170499995350838,44970.703099999998813,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4775
RG90020000,094O008,94O.008,5186,127864652.646400004625320,45236.576300000000629,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4776
RG90020000,094O019,94O.019,5187,127494946.275099992752075,45170.242100000003120,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4777
RG90020000,094O030,94O.030,5188,127124841.758699998259544,45103.822200000002340,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4778
RG90020000,094P031,94P.031,5189,126754318.961500003933907,45037.306900000003225,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4779
RG90020000,094P042,94P.042,5190,126383394.758399993181229,44970.703600000000733,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4780
RG90020000,094P053,94P.053,5191,126012066.694399997591972,44904.006300000000920,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4781
RG90020000,094P064,94P.064,5192,125640336.399100005626678,44837.216800000001967,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4782
RG90020000,094P075,94P.075,5193,125268194.524299994111061,44770.334999999999127,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4783
RG90020000,094P086,94P.086,5194,124895656.954500004649162,44703.356400000004214,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4784
RG90020000,094F004,94F.004,4813,135171157.817200005054474,46545.139799999997194,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4794
RG90020000,094F015,94F.015,4814,134809861.975400000810623,46480.495499999997264,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4795
RG90020000,094F026,94F.026,4815,134448127.856400012969971,46415.771600000000035,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4796
RG90020000,094F037,94F.037,4816,134085979.801200002431870,46350.969400000001770,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4797
RG90020000,094F048,94F.048,4817,133723391.664100006222725,46286.082300000001851,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4798
RG90020000,094F059,94F.059,4818,133360380.719400003552437,46221.119800000000396,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4799
RG90020000,094F070,94F.070,4819,132996937.332000002264977,46156.071400000000722,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4800
RG90020000,094G071,94G.071,4820,132633080.531599998474121,46090.943200000001525,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4801
RG90020000,094G082,94G.082,4821,132268786.653999999165535,46025.732799999997951,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4802
RG90020000,094P057,94P.057,4959,126012064.015200003981590,44904.006099999998696,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4803
RG90020000,094P068,94P.068,4960,125640336.279300004243851,44837.217400000001362,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4804
RG90020000,094P079,94P.079,4961,125268196.543200001120567,44770.332800000003772,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4805
RG90020000,094P090,94P.090,4962,124895662.273699998855591,44703.357600000003004,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4806
RG90020000,094K009,94K.009,5123,131538943.973700001835823,45895.059699999997974,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4812
RG90020000,094K020,94K.020,5124,131173394.252200007438660,45829.599600000001374,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4813
RG90020000,094J021,94J.021,5125,130807419.036400005221367,45764.051299999999173,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4814
RG90020000,094J032,94J.032,5126,130441023.701600000262260,45698.421999999998661,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4815
RG90020000,094J043,94J.043,5127,130074216.984500005841255,45632.705099999999220,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4816
RG90020000,094J054,94J.054,5128,129706993.243399992585182,45566.903100000003178,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4817
RG90020000,094J065,94J.065,5129,129339346.791899994015694,45501.012300000002142,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4818
RG90020000,094J076,94J.076,5130,128971294.962699994444847,45435.034899999998743,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4819
RG90020000,094J087,94J.087,5131,128602826.753000006079674,45368.969599999996717,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4820
RG90020000,093M095,93M.095,4683,139116678.702800005674362,47251.101699999999255,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4829
RG90020000,094G093,94G.093,4822,131904074.405599996447563,45960.437500000000000,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4830
RG90020000,094J004,94J.004,4823,131538947.935399994254112,45895.059800000002724,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4831
RG90020000,094J015,94J.015,4824,131173388.316100001335144,45829.599099999999453,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,4832
