BLOCK1,BLOCK2,DISTANCE,LENGTH
19346657,19346853,134.112,0.000
19346691,19346731,0.000,121.877
19346691,19346892,0.000,52.040
19346691,21162790,0.000,410.088
19346691,21162795,146.092,0.000
19346691,21162797,65.521,0.000
19346691,21162801,0.000,291.867
19346712,19346726,0.000,47.687
19346712,19346732,199.484,0.000
19346712,19346892,197.540,0.000
19346712,21162794,99.560,0.000
19346726,19346774,150.186,0.000
19346731,21162790,0.000,68.300
19346731,21162797,0.000,121.404
19346732,21162794,134.436,0.000
19346797,19346853,52.613,0.000
19346797,21162802,23.733,0.000
19346853,21162802,100.522,0.000
19346892,21162786,148.671,0.000
19346892,21162790,123.150,0.000
19346892,21162801,0.000,216.638
19395861,19395862,0.000,103.436
19395861,19486892,0.000,286.885
19395875,19486887,0.000,255.906
19395875,19486889,47.749,0.000
19395876,19486887,103.078,0.000
19395876,19486889,0.000,196.647
19395876,19486892,0.000,271.164
19395880,19486879,0.000,164.263
19395880,21162371,31.654,0.000
19486887,19486889,0.000,105.224
19486887,21162365,140.712,0.000
19486889,19486892,0.000,46.637
19486889,19486893,94.853,0.000
19490569,19490572,0.000,90.931
19490569,19490575,0.000,53.363
19490572,19490575,51.503,0.000
19492357,19492358,66.702,0.000
19492357,19492366,0.000,150.812
19492358,19492366,0.000,154.598
19493224,19493225,0.000,40.900
19493224,21162799,115.046,0.000
19493224,21412551,0.000,305.706
19493225,21412551,0.000,354.952
21162371,21162372,0.000,109.461
21162786,21162795,186.716,0.000
21162786,21162799,0.000,31.033
21162786,21162801,38.576,0.000
21162790,21162795,41.491,0.000
21162790,21162797,0.000,217.933
21162790,21162799,171.190,0.000
21162790,21162801,0.000,188.671
21162790,21162802,149.958,0.000
21162795,21162797,149.496,0.000
21162795,21162799,60.251,0.000
21162795,21162801,0.000,79.968
21162795,21162802,0.000,53.515
21162797,21162801,198.959,0.000
21162797,21162802,94.342,0.000
21162799,21162801,0.000,86.033
21162799,21162802,188.545,0.000
